mz,id,ion,example,formula
931.73669,PG 47:0,[M-H]-,GPGro(21:0/26:0),C53H105O10P
932.63805,PS 47:6,[M-H]-,"GPSer(25:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C53H92NO10P
932.68606,ST 45:1,[M-H]-,Sulfatide(d19:1(4E)/26:0),C51H99NO11S
932.71081,PE 50:5,[M-H]-,"GPEtn(26:1(5Z)/24:4(5Z,8Z,11Z,14Z))",C55H100NO8P
933.54931,PI 42:8,[M-H]-,"GPIns(22:5(4Z,7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",C51H83O13P
933.55755,DGDG 36:7,[M-H]-,"DGDG(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))",C51H82O15
933.64318,PI 41:1,[M-H]-,GPIns(15:0/26:1(5Z)),C50H95O13P
933.65148,DGDG 35:0,[M-H]-,DGDG(12:0/23:0),C50H94O15
933.65844,PG 48:6,[M-H]-,"GPGro(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/26:0)",C54H95O10P
933.67008,SQDG 42:0,[M-H]-,SQDG(16:0/26:0),C51H98O12S
934.65374,PS 47:5,[M-H]-,"GPSer(25:0/22:5(4Z,7Z,10Z,13Z,16Z))",C53H94NO10P
934.70171,ST 45:0,[M-H]-,Sulfatide(d19:0/26:0),C51H101NO11S
934.72649,PE 50:4,[M-H]-,"GPEtn(24:4(5Z,8Z,11Z,14Z)/26:0)",C55H102NO8P
935.56493,PI 42:7,[M-H]-,"GPIns(20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C51H85O13P
935.57318,DGDG 36:6,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",C51H84O15
935.59188,SQDG 43:6,[M-H]-,"SQDG(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H88O12S
935.65887,PI 41:0,[M-H]-,GPIns(17:0/24:0),C50H97O13P
935.67413,PG 48:5,[M-H]-,"GPGro(26:0/22:5(4Z,7Z,10Z,13Z,16Z))",C54H97O10P
935.75512,MGDG 47:2,[M-H]-,"MGDG(26:2(5Z,9E)/21:0)",C56H104O10
936.66937,PS 47:4,[M-H]-,"GPSer(24:4(5Z,8Z,11Z,14Z)/23:0)",C53H96NO10P
936.74212,PE 50:3,[M-H]-,"GPEtn(26:2(5Z,9E)/24:1(15Z))",C55H104NO8P
937.51358,SQDG 44:12,[M-H]-,"SQDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C53H78O12S
937.58062,PI 42:6,[M-H]-,"GPIns(22:2(13Z,16Z)/20:4(5E,8E,11E,14E))",C51H87O13P
937.58888,DGDG 36:5,[M-H]-,"DGDG(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))",C51H86O15
937.60748,SQDG 43:5,[M-H]-,"SQDG(22:5(4Z,7Z,10Z,13Z,16Z)/21:0)",C52H90O12S
937.67688,MGDG 48:8,[M-H]-,"MGDG(26:2(5E,9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C57H94O10
937.68975,PG 48:4,[M-H]-,"GPGro(22:2(13Z,16Z)/26:2(5Z,9Z))",C54H99O10P
937.77078,MGDG 47:1,[M-H]-,MGDG(23:0/24:1(15Z)),C56H106O10
938.75781,PE 50:2,[M-H]-,"GPEtn(26:2(5Z,9Z)/24:0)",C55H106NO8P
939.52923,SQDG 44:11,[M-H]-,"SQDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C53H80O12S
939.59624,PI 42:5,[M-H]-,"GPIns(22:2(13Z,16Z)/20:3(8Z,11Z,14Z))",C51H89O13P
939.60448,DGDG 36:4,[M-H]-,"DGDG(18:2(9E,12E)/18:2(9E,12E))",C51H88O15
939.62308,SQDG 43:4,[M-H]-,"SQDG(17:2(9Z,12Z)/26:2(5Z,9Z))",C52H92O12S
939.69258,MGDG 48:7,[M-H]-,"MGDG(22:5(7Z,10Z,13Z,16Z,19Z)/26:2(5Z,9Z))",C57H96O10
939.70544,PG 48:3,[M-H]-,"GPGro(26:1(5Z)/22:2(13Z,16Z))",C54H101O10P
939.78643,MGDG 47:0,[M-H]-,MGDG(22:0/25:0),C56H108O10
940.70068,PS 47:2,[M-H]-,"GPSer(25:0/22:2(13Z,16Z))",C53H100NO10P
940.77343,PE 50:1,[M-H]-,GPEtn(26:1(5Z)/24:0),C55H108NO8P
941.52388,Ac2PIM1 30:1,[M-H]-,Ac2PIM1(14:0/16:1),C45H83O18P
941.54488,SQDG 44:10,[M-H]-,"SQDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z))",C53H82O12S
941.61193,PI 42:4,[M-H]-,"GPIns(20:4(5Z,8Z,11Z,14Z)/22:0)",C51H91O13P
941.62018,DGDG 36:3,[M-H]-,"DGDG(18:2(9E,10E)/18:1(9Z))",C51H90O15
941.63878,SQDG 43:3,[M-H]-,"SQDG(17:1(9Z)/26:2(5Z,9E))",C52H94O12S
941.70818,MGDG 48:6,[M-H]-,"MGDG(22:5(4Z,7Z,10Z,13Z,16Z)/26:1(5Z))",C57H98O10
941.72106,PG 48:2,[M-H]-,GPGro(26:1(5Z)/22:1(13Z)),C54H103O10P
942.62243,PS 48:8,[M-H]-,"GPSer(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/26:2(5Z,9E))",C54H90NO10P
942.7163,PS 47:1,[M-H]-,GPSer(25:0/22:1(13Z)),C53H102NO10P
942.78912,PE 50:0,[M-H]-,GPEtn(24:0/26:0),C55H110NO8P
943.53953,Ac2PIM1 30:0,[M-H]-,Ac2PIM1(14:0/16:0),C45H85O18P
943.56054,SQDG 44:9,[M-H]-,"SQDG(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C53H84O12S
943.62756,PI 42:3,[M-H]-,"GPIns(22:0/20:3(5Z,8Z,11Z))",C51H93O13P
943.63578,DGDG 36:2,[M-H]-,"DGDG(26:2(5E,9Z)/10:0)",C51H92O15
943.65441,SQDG 43:2,[M-H]-,"SQDG(17:0/26:2(5Z,9Z))",C52H96O12S
943.72378,MGDG 48:5,[M-H]-,"MGDG(22:5(7Z,10Z,13Z,16Z,19Z)/26:0)",C57H100O10
943.73669,PG 48:1,[M-H]-,GPGro(24:0/24:1(15Z)),C54H105O10P
944.63805,PS 48:7,[M-H]-,"GPSer(22:5(7Z,10Z,13Z,16Z,19Z)/26:2(5Z,9Z))",C54H92NO10P
944.73199,PS 47:0,[M-H]-,GPSer(24:0/23:0),C53H104NO10P
945.57618,SQDG 44:8,[M-H]-,"SQDG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C53H86O12S
945.64318,PI 42:2,[M-H]-,"GPIns(20:0/22:2(13Z,16Z))",C51H95O13P
945.65148,DGDG 36:1,[M-H]-,DGDG(18:1(11E)/18:0),C51H94O15
945.67008,SQDG 43:1,[M-H]-,SQDG(18:1(9E)/25:0),C52H98O12S
945.73948,MGDG 48:4,[M-H]-,"MGDG(22:2(13Z,16Z)/26:2(5Z,9Z))",C57H102O10
945.75237,PG 48:0,[M-H]-,GPGro(25:0/23:0),C54H107O10P
946.65374,PS 48:6,[M-H]-,"GPSer(22:5(7Z,10Z,13Z,16Z,19Z)/26:1(5Z))",C54H94NO10P
947.57318,DGDG 37:7,[M-H]-,"DGDG(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H84O15
947.59188,SQDG 44:7,[M-H]-,"SQDG(20:3(8Z,11Z,14Z)/24:4(5Z,8Z,11Z,14Z))",C53H88O12S
947.65887,PI 42:1,[M-H]-,GPIns(26:0/16:1(7Z)),C51H97O13P
947.66708,DGDG 36:0,[M-H]-,DGDG(25:0/11:0),C51H96O15
947.68572,SQDG 43:0,[M-H]-,SQDG(18:0/25:0),C52H100O12S
947.75512,MGDG 48:3,[M-H]-,"MGDG(22:1(13Z)/26:2(5Z,9Z))",C57H104O10
948.66937,PS 48:5,[M-H]-,"GPSer(22:4(7Z,10Z,13Z,16Z)/26:1(5Z))",C54H96NO10P
949.58888,DGDG 37:6,[M-H]-,"DGDG(22:5(4Z,7Z,10Z,13Z,16Z)/15:1(9Z))",C52H86O15
949.60748,SQDG 44:6,[M-H]-,"SQDG(24:4(5Z,8Z,11Z,14Z)/20:2(5Z,8Z))",C53H90O12S
949.67449,PI 42:0,[M-H]-,GPIns(17:0/25:0),C51H99O13P
949.77078,MGDG 48:2,[M-H]-,"MGDG(22:0/26:2(5Z,9E))",C57H106O10
950.68499,PS 48:4,[M-H]-,"GPSer(22:4(7Z,10Z,13Z,16Z)/26:0)",C54H98NO10P
951.59624,PI 43:6,[M-H]-,"GPIns(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C52H89O13P
951.60448,DGDG 37:5,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/15:0)",C52H88O15
951.62308,SQDG 44:5,[M-H]-,"SQDG(20:1(11E)/24:4(5Z,8Z,11Z,14Z))",C53H92O12S
951.70544,PG 49:4,[M-H]-,"GPGro(25:0/24:4(5Z,8Z,11Z,14Z))",C55H101O10P
951.78643,MGDG 48:1,[M-H]-,MGDG(22:0/26:1(5Z)),C57H108O10
952.70068,PS 48:3,[M-H]-,"GPSer(22:1(13Z)/26:2(5Z,9E))",C54H100NO10P
952.77343,PE 51:2,[M-H]-,"GPEtn(26:2(5Z,9E)/25:0)",C56H108NO8P
953.518,PI 44:12,[M-H]-,"GPIns(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C53H79O13P
953.61193,PI 43:5,[M-H]-,"GPIns(23:0/20:5(5Z,8Z,11Z,14Z,17Z))",C52H91O13P
953.62018,DGDG 37:4,[M-H]-,"DGDG(17:0/20:4(5E,8E,11E,14E))",C52H90O15
953.63878,SQDG 44:4,[M-H]-,"SQDG(18:2(2E,4E)/26:2(5Z,9Z))",C53H94O12S
953.80208,MGDG 48:0,[M-H]-,MGDG(24:0/24:0),C57H110O10
954.7163,PS 48:2,[M-H]-,"GPSer(22:0/26:2(5Z,9E))",C54H102NO10P
954.78912,PE 51:1,[M-H]-,GPEtn(26:1(5Z)/25:0),C56H110NO8P
955.53368,PI 44:11,[M-H]-,"GPIns(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C53H81O13P
955.53953,Ac2PIM1 31:1,[M-H]-,Ac2PIM1(17:1/14:0),C46H85O18P
955.62756,PI 43:4,[M-H]-,"GPIns(17:2(9Z,12Z)/26:2(5Z,9Z))",C52H93O13P
955.63578,DGDG 37:3,[M-H]-,"DGDG(19:0/18:3(6Z,9Z,12Z))",C52H92O15
955.65441,SQDG 44:3,[M-H]-,"SQDG(18:1(9E)/26:2(5Z,9Z))",C53H96O12S
955.73669,PG 49:2,[M-H]-,"GPGro(23:0/26:2(5Z,9Z))",C55H105O10P
956.73199,PS 48:1,[M-H]-,GPSer(22:1(13Z)/26:0),C54H104NO10P
956.80474,PE 51:0,[M-H]-,GPEtn(26:0/25:0),C56H112NO8P
957.54931,PI 44:10,[M-H]-,"GPIns(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C53H83O13P
957.55518,Ac2PIM1 31:0,[M-H]-,Ac2PIM1(14:0/17:0),C46H87O18P
957.55755,DGDG 38:9,[M-H]-,"DGDG(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C53H82O15
957.64318,PI 43:3,[M-H]-,"GPIns(17:2(9Z,12Z)/26:1(5Z))",C52H95O13P
957.65148,DGDG 37:2,[M-H]-,"DGDG(18:2(6Z,9Z)/19:0)",C52H94O15
957.67008,SQDG 44:2,[M-H]-,SQDG(18:1(9Z)/26:1(5Z)),C53H98O12S
957.75237,PG 49:1,[M-H]-,GPGro(25:0/24:1(15Z)),C55H107O10P
958.74761,PS 48:0,[M-H]-,GPSer(25:0/23:0),C54H106NO10P
959.56493,PI 44:9,[M-H]-,"GPIns(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C53H85O13P
959.57318,DGDG 38:8,[M-H]-,"DGDG(20:4(7E,10E,13E,16E)/18:4(9E,11E,13E,15E))",C53H84O15
959.65887,PI 43:2,[M-H]-,"GPIns(18:2(9E,10E)/25:0)",C52H97O13P
959.66708,DGDG 37:1,[M-H]-,DGDG(19:0/18:1(4E)),C52H96O15
959.68572,SQDG 44:1,[M-H]-,SQDG(18:1(11Z)/26:0),C53H100O12S
959.75512,MGDG 49:4,[M-H]-,"MGDG(25:0/24:4(5Z,8Z,11Z,14Z))",C58H104O10
959.768,PG 49:0,[M-H]-,GPGro(24:0/25:0),C55H109O10P
961.58062,PI 44:8,[M-H]-,"GPIns(24:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",C53H87O13P
961.58888,DGDG 38:7,[M-H]-,"DGDG(18:3(9Z,12Z,15Z)/20:4(7E,10E,13E,16E))",C53H86O15
961.67449,PI 43:1,[M-H]-,GPIns(19:0/24:1(15Z)),C52H99O13P
961.68273,DGDG 37:0,[M-H]-,DGDG(24:0/13:0),C52H98O15
961.68975,PG 50:6,[M-H]-,"GPGro(24:4(5Z,8Z,11Z,14Z)/26:2(5Z,9Z))",C56H99O10P
961.70138,SQDG 44:0,[M-H]-,SQDG(18:0/26:0),C53H102O12S
962.75781,PE 52:4,[M-H]-,"GPEtn(26:2(5Z,9Z)/26:2(5Z,9Z))",C57H106NO8P
963.59624,PI 44:7,[M-H]-,"GPIns(24:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))",C53H89O13P
963.60448,DGDG 38:6,[M-H]-,"DGDG(18:1(4E)/20:5(5Z,8Z,11Z,14Z,17Z))",C53H88O15
963.62308,SQDG 45:6,[M-H]-,"SQDG(23:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C54H92O12S
963.69018,PI 43:0,[M-H]-,GPIns(18:0/25:0),C52H101O13P
963.70544,PG 50:5,[M-H]-,"GPGro(26:1(5Z)/24:4(5Z,8Z,11Z,14Z))",C56H101O10P
963.78643,MGDG 49:2,[M-H]-,"MGDG(26:2(5Z,9E)/23:0)",C58H108O10
964.70068,PS 49:4,[M-H]-,"GPSer(25:0/24:4(5Z,8Z,11Z,14Z))",C55H100NO10P
964.77343,PE 52:3,[M-H]-,"GPEtn(26:1(5Z)/26:2(5Z,9E))",C57H108NO8P
965.61193,PI 44:6,[M-H]-,"GPIns(22:5(7Z,10Z,13Z,16Z,19Z)/22:1(13Z))",C53H91O13P
965.62018,DGDG 38:5,[M-H]-,"DGDG(14:1(9Z)/24:4(5Z,8Z,11Z,14Z))",C53H90O15
965.63878,SQDG 45:5,[M-H]-,"SQDG(20:5(5Z,8Z,11Z,14Z,17Z)/25:0)",C54H94O12S
965.72106,PG 50:4,[M-H]-,"GPGro(24:4(5Z,8Z,11Z,14Z)/26:0)",C56H103O10P
965.80208,MGDG 49:1,[M-H]-,MGDG(26:1(5Z)/23:0),C58H110O10
966.78912,PE 52:2,[M-H]-,"GPEtn(26:0/26:2(5Z,9E))",C57H110NO8P
967.53953,Ac2PIM1 32:2,[M-H]-,Ac2PIM1(16:1/16:1),C47H85O18P
967.62756,PI 44:5,[M-H]-,"GPIns(18:3(6Z,9Z,12Z)/26:2(5Z,9Z))",C53H93O13P
967.63578,DGDG 38:4,[M-H]-,"DGDG(18:2(9E,10E)/20:2(11Z,14Z))",C53H92O15
967.65441,SQDG 45:4,[M-H]-,"SQDG(22:4(7Z,10Z,13Z,16Z)/23:0)",C54H96O12S
967.73669,PG 50:3,[M-H]-,"GPGro(24:1(15Z)/26:2(5E,9Z))",C56H105O10P
967.81774,MGDG 49:0,[M-H]-,MGDG(23:0/26:0),C58H112O10
968.73199,PS 49:2,[M-H]-,"GPSer(23:0/26:2(5Z,9Z))",C55H104NO10P
968.80474,PE 52:1,[M-H]-,GPEtn(26:0/26:1(5Z)),C57H112NO8P
969.55518,Ac2PIM1 32:1,[M-H]-,Ac2PIM1(17:1/15:0),C47H87O18P
969.57618,SQDG 46:10,[M-H]-,"SQDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:4(5Z,8Z,11Z,14Z))",C55H86O12S
969.64318,PI 44:4,[M-H]-,"GPIns(18:3(6Z,9Z,12Z)/26:1(5Z))",C53H95O13P
969.65148,DGDG 38:3,[M-H]-,"DGDG(18:1(17Z)/20:2(11Z,14Z))",C53H94O15
969.67008,SQDG 45:3,[M-H]-,"SQDG(20:3(8Z,11Z,14Z)/25:0)",C54H98O12S
969.73948,MGDG 50:6,[M-H]-,"MGDG(24:4(5Z,8Z,11Z,14Z)/26:2(5Z,9Z))",C59H102O10
969.75237,PG 50:2,[M-H]-,"GPGro(26:2(5E,9Z)/24:0)",C56H107O10P
970.74761,PS 49:1,[M-H]-,GPSer(25:0/24:1(15Z)),C55H106NO10P
970.82037,PE 52:0,[M-H]-,GPEtn(26:0/26:0),C57H114NO8P
971.57083,Ac2PIM1 32:0,[M-H]-,Ac2PIM1(17:0/15:0),C47H89O18P
971.59188,SQDG 46:9,[M-H]-,"SQDG(24:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C55H88O12S
971.65887,PI 44:3,[M-H]-,"GPIns(18:1(11Z)/26:2(5Z,9Z))",C53H97O13P
971.66708,DGDG 38:2,[M-H]-,DGDG(20:1(13Z)/18:1(6Z)),C53H96O15
971.68572,SQDG 45:2,[M-H]-,"SQDG(25:0/20:2(11Z,14Z))",C54H100O12S
971.75512,MGDG 50:5,[M-H]-,"MGDG(26:1(5Z)/24:4(5Z,8Z,11Z,14Z))",C59H104O10
971.768,PG 50:1,[M-H]-,GPGro(24:0/26:1(5Z)),C56H109O10P
972.76324,PS 49:0,[M-H]-,GPSer(24:0/25:0),C55H108NO10P
973.58888,DGDG 39:8,[M-H]-,"DGDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/17:2(9Z,12Z))",C54H86O15
973.60748,SQDG 46:8,[M-H]-,"SQDG(22:4(7Z,10Z,13Z,16Z)/24:4(5Z,8Z,11Z,14Z))",C55H90O12S
973.67449,PI 44:2,[M-H]-,"GPIns(20:2(5Z,8Z)/24:0)",C53H99O13P
973.68273,DGDG 38:1,[M-H]-,DGDG(18:1(13Z)/20:0),C53H98O15
973.70138,SQDG 45:1,[M-H]-,SQDG(20:1(13Z)/25:0),C54H102O12S
973.77078,MGDG 50:4,[M-H]-,"MGDG(24:4(5Z,8Z,11Z,14Z)/26:0)",C59H106O10
973.78368,PG 50:0,[M-H]-,GPGro(25:0/25:0),C56H111O10P
974.68499,PS 50:6,[M-H]-,"GPSer(24:4(5Z,8Z,11Z,14Z)/26:2(5Z,9E))",C56H98NO10P
975.60448,DGDG 39:7,[M-H]-,"DGDG(17:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C54H88O15
975.62308,SQDG 46:7,[M-H]-,"SQDG(26:2(5E,9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C55H92O12S
975.69018,PI 44:1,[M-H]-,GPIns(18:1(6Z)/26:0),C53H101O13P
975.69842,DGDG 38:0,[M-H]-,DGDG(18:0/20:0),C53H100O15
975.71703,SQDG 45:0,[M-H]-,SQDG(24:0/21:0),C54H104O12S
975.78643,MGDG 50:3,[M-H]-,"MGDG(24:1(15Z)/26:2(5E,9Z))",C59H108O10
976.70068,PS 50:5,[M-H]-,"GPSer(24:4(5Z,8Z,11Z,14Z)/26:1(5Z))",C56H100NO10P
977.62018,DGDG 39:6,[M-H]-,"DGDG(17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C54H90O15
977.63878,SQDG 46:6,[M-H]-,"SQDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:0)",C55H94O12S
977.7058,PI 44:0,[M-H]-,GPIns(24:0/20:0),C53H103O13P
977.80208,MGDG 50:2,[M-H]-,MGDG(24:1(15Z)/26:1(5Z)),C59H110O10
978.7163,PS 50:4,[M-H]-,"GPSer(24:4(5Z,8Z,11Z,14Z)/26:0)",C56H102NO10P
979.62756,PI 45:6,[M-H]-,"GPIns(23:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C54H93O13P
979.63578,DGDG 39:5,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/17:0)",C54H92O15
979.65441,SQDG 46:5,[M-H]-,"SQDG(24:1(15Z)/22:4(7Z,10Z,13Z,16Z))",C55H96O12S
979.81774,MGDG 50:1,[M-H]-,MGDG(24:1(15Z)/26:0),C59H112O10
980.73199,PS 50:3,[M-H]-,"GPSer(24:1(15Z)/26:2(5Z,9E))",C56H104NO10P
981.55518,Ac2PIM1 33:2,[M-H]-,Ac2PIM1(15:0/18:2),C48H87O18P
981.64318,PI 45:5,[M-H]-,"GPIns(25:0/20:5(5Z,8Z,11Z,14Z,17Z))",C54H95O13P
981.65148,DGDG 39:4,[M-H]-,"DGDG(24:4(5Z,8Z,11Z,14Z)/15:0)",C54H94O15
981.67008,SQDG 46:4,[M-H]-,"SQDG(24:0/22:4(7Z,10Z,13Z,16Z))",C55H98O12S
981.83338,MGDG 50:0,[M-H]-,MGDG(25:0/25:0),C59H114O10
982.74761,PS 50:2,[M-H]-,GPSer(24:1(15Z)/26:1(5Z)),C56H106NO10P
983.57083,Ac2PIM1 33:1,[M-H]-,Ac2PIM1(17:1/16:0),C48H89O18P
983.57318,DGDG 40:10,[M-H]-,"DGDG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(9E,11E,13E,15E))",C55H84O15
983.65887,PI 45:4,[M-H]-,"GPIns(20:4(7E,10E,13E,16E)/25:0)",C54H97O13P
983.66708,DGDG 39:3,[M-H]-,"DGDG(19:0/20:3(5Z,8Z,11Z))",C54H96O15
983.68572,SQDG 46:3,[M-H]-,"SQDG(20:1(11E)/26:2(5Z,9Z))",C55H100O12S
983.768,PG 51:2,[M-H]-,"GPGro(26:2(5Z,9Z)/25:0)",C57H109O10P
984.76324,PS 50:1,[M-H]-,GPSer(24:0/26:1(5Z)),C56H108NO10P
985.58062,PI 46:10,[M-H]-,"GPIns(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:4(5Z,8Z,11Z,14Z))",C55H87O13P
985.58648,Ac2PIM1 33:0,[M-H]-,Ac2PIM1(14:0/19:0),C48H91O18P
985.58888,DGDG 40:9,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C55H86O15
985.67449,PI 45:3,[M-H]-,"GPIns(25:0/20:3(5Z,8Z,11Z))",C54H99O13P
985.68273,DGDG 39:2,[M-H]-,"DGDG(26:2(5Z,9Z)/13:0)",C54H98O15
985.70138,SQDG 46:2,[M-H]-,"SQDG(26:0/20:2(5Z,8Z))",C55H102O12S
985.78368,PG 51:1,[M-H]-,GPGro(25:0/26:1(5Z)),C57H111O10P
986.77892,PS 50:0,[M-H]-,GPSer(24:0/26:0),C56H110NO10P
987.59624,PI 46:9,[M-H]-,"GPIns(24:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C55H89O13P
987.60448,DGDG 40:8,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))",C55H88O15
987.69018,PI 45:2,[M-H]-,"GPIns(23:0/22:2(13Z,16Z))",C54H101O13P
987.69842,DGDG 39:1,[M-H]-,DGDG(15:1(9Z)/24:0),C54H100O15
987.71703,SQDG 46:1,[M-H]-,SQDG(22:1(13Z)/24:0),C55H104O12S
987.79931,PG 51:0,[M-H]-,GPGro(25:0/26:0),C57H113O10P
989.61193,PI 46:8,[M-H]-,"GPIns(22:4(7Z,10Z,13Z,16Z)/24:4(5Z,8Z,11Z,14Z))",C55H91O13P
989.62018,DGDG 40:7,[M-H]-,"DGDG(18:1(9E)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C55H90O15
989.65251,[glycan]-Cer 34:1,[M-H]-,NeuAcalpha2-3Galbeta-Cer(d18:1/16:0),C51H94N2O16
989.7058,PI 45:1,[M-H]-,GPIns(19:0/26:1(5Z)),C54H103O13P
989.71404,DGDG 39:0,[M-H]-,DGDG(13:0/26:0),C54H102O15
989.73268,SQDG 46:0,[M-H]-,SQDG(21:0/25:0),C55H106O12S
991.62756,PI 46:7,[M-H]-,"GPIns(20:5(5Z,8Z,11Z,14Z,17Z)/26:2(5Z,9Z))",C55H93O13P
991.63578,DGDG 40:6,[M-H]-,"DGDG(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z))",C55H92O15
991.65441,SQDG 47:6,[M-H]-,"SQDG(25:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C56H96O12S
991.72149,PI 45:0,[M-H]-,GPIns(24:0/21:0),C54H105O13P
991.81774,MGDG 51:2,[M-H]-,"MGDG(25:0/26:2(5Z,9E))",C60H112O10
993.55518,Ac2PIM1 34:3,[M-H]-,Ac2PIM1(18:2/16:1),C49H87O18P
993.64318,PI 46:6,[M-H]-,"GPIns(26:2(5Z,9E)/20:4(7E,10E,13E,16E))",C55H95O13P
993.65148,DGDG 40:5,[M-H]-,"DGDG(20:2(5Z,8Z)/20:3(8Z,11Z,14Z))",C55H94O15
993.67008,SQDG 47:5,[M-H]-,"SQDG(25:0/22:5(7Z,10Z,13Z,16Z,19Z))",C56H98O12S
993.75237,PG 52:4,[M-H]-,"GPGro(26:2(5Z,9Z)/26:2(5Z,9Z))",C58H107O10P
993.83338,MGDG 51:1,[M-H]-,MGDG(25:0/26:1(5Z)),C60H114O10
995.57083,Ac2PIM1 34:2,[M-H]-,Ac2PIM1(16:1/18:1),C49H89O18P
995.65887,PI 46:5,[M-H]-,"GPIns(24:4(5Z,8Z,11Z,14Z)/22:1(13Z))",C55H97O13P
995.66708,DGDG 40:4,[M-H]-,"DGDG(18:0/22:4(7Z,10Z,13Z,16Z))",C55H96O15
995.68572,SQDG 47:4,[M-H]-,"SQDG(24:4(5Z,8Z,11Z,14Z)/23:0)",C56H100O12S
995.768,PG 52:3,[M-H]-,"GPGro(26:2(5Z,9Z)/26:1(5Z))",C58H109O10P
995.84908,MGDG 51:0,[M-H]-,MGDG(26:0/25:0),C60H116O10
996.76324,PS 51:2,[M-H]-,"GPSer(25:0/26:2(5E,9Z))",C57H108NO10P
997.58648,Ac2PIM1 34:1,[M-H]-,Ac2PIM1(18:1/16:0),C49H91O18P
997.67449,PI 46:4,[M-H]-,"GPIns(26:0/20:4(5E,8E,11E,14E))",C55H99O13P
997.68273,DGDG 40:3,[M-H]-,"DGDG(22:1(13Z)/18:2(9Z,11Z))",C55H98O15
997.78368,PG 52:2,[M-H]-,GPGro(26:1(5Z)/26:1(5Z)),C58H111O10P
998.77892,PS 51:1,[M-H]-,GPSer(25:0/26:1(5Z)),C57H110NO10P
999.60213,Ac2PIM1 34:0,[M-H]-,Ac2PIM1(15:0/19:0),C49H93O18P
999.69018,PI 46:3,[M-H]-,"GPIns(26:2(5Z,9Z)/20:1(13Z))",C55H101O13P
999.69842,DGDG 40:2,[M-H]-,"DGDG(26:2(5E,9Z)/14:0)",C55H100O15
999.71703,SQDG 47:2,[M-H]-,"SQDG(26:2(5Z,9Z)/21:0)",C56H104O12S
999.79931,PG 52:1,[M-H]-,GPGro(26:1(5Z)/26:0),C58H113O10P
1000.79455,PS 51:0,[M-H]-,GPSer(25:0/26:0),C57H112NO10P
